imdbID,Writer
tt4477410,Jorge Gutiérrez Peña
tt4480732,Richard Martinez
tt4480964,Scott Rodrigues
tt4483460,Carlos Saura
tt4484374,Brandon Fowle
tt4484374,Jessica Fowle
tt4486738,Anna Paone
tt4487264,Emeka Mbadiwe
tt4488534,Scott Danzig
tt4489552,Rex Pickett
tt4491334,Kyle Misak
tt4491640,Paulo Cursino
tt4491640,Leo Luz
tt4492696,Adam Green
tt4494094,Russell Brown
tt4499758,Jai Tiggett
tt4500170,Sergio Milán
tt4500296,Arnaud Vallens
tt4500606,Joel Ashton McCarthy
tt4500606,Mike Doaga
tt4500956,Michael Alton Lowder
tt4500956,Lynne Newton
tt4501194,Emiliana Monahan Dore (screenplay)
tt4501194,Adrienne Lusby (screenplay)
tt4501400,Samuel Bartlett
tt4502456,Kôji Suzuki (short story)
tt4502622,Wayne Johnson
tt4504188,Sean Donohue
tt4504188,Chris Woods
tt4504372,Nicholas Gray
tt4506106,Simranjit Singh Hundal (dialogue)
tt4506106,Surmeet Maavi
tt4506106,Surmeet Maavi
tt4507134,Amaro Shake
tt4507442,Jed Elinoff
tt4507442,Scott Thomas
tt4509858,Pauline Deutsch
tt4509858,Alessandra Jeanneret
tt4510138,Luke Paradise
tt4510186,Richard Kelly
tt4510186,Todd Rosenberg
tt4511486,Julie Reading
tt4512876,Sangseok Kim
tt4512898,Randall Moore
tt4513038,Tracee Beebe
tt4513328,Dj Swank
tt4513328,Ace Yilma (story)
tt4513770,Katarina Kikta (story)
tt4513878,Richard Mogg
tt4514116,Ruperto Luis Sanchez
tt4514600,Christopher Amitrano
tt4514600,Hopeann Hintz
tt4515218,Niccolo Rizzini
tt4519006,Stephanie Johnson
tt4519106,Matthew Costello (novel)
tt4519106,Brendan Deneen (screenplay)
tt4519106,Vince Mitchell (screenplay)
tt4519366,Nikolaus Leytner
tt4519366,Agnes Pluch
tt4519742,Birol Güven
tt4520286,Willie Grady
tt4521318,Edward Davenport
tt4521706,Chad A. Verdi
tt4523246,Ryan Prince
tt4524084,Janet B. Milstein
tt4525418,Ryan Prince
tt4525418,Devin Schmidt
tt4526572,David Dalton
tt4526572,Chad Schnackel
tt4527604,Torry Martin
tt4527604,Marshal Younger
tt4528954,Victoria Gordon
tt4529328,Caleb b. Kuntz
tt4529328,Kyle Seaquist
tt4529328,Yamel Thompson
tt4530476,Peter Adrian Sudarso
tt4531002,Michael Boccalini
tt4531002,Che Grant
tt4532350,Charlie Lyne
tt4532464,Eric Christiansen (story)
tt4532764,Abolhassan Davoodi (sketch)
tt4532764,Mohammad Reza Gohari
tt4536124,Kevin Choy
tt4536736,Damon Rickard
tt4537842,Sofia Coppola
tt4537842,Mitch Glazer
tt4537842,Bill Murray
tt4538540,Angel Brunson
tt4539376,John Adcox
tt4539824,Tony Behringer
tt4539824,Abby Emmett
tt4539824,David M. Waldron
tt4540694,Andres Clariond
tt4540694,Diego Enrique Osorno
tt4540848,Isack Hoppitt
tt4541564,Daniel Godwin
tt4542034,Christopher Borgzinner
tt4542034,Carlos Higuera
tt4542034,Toofun West
tt4543962,Christian Deker
tt4543962,Oda Lambrecht
tt4544336,Zindy Laursen
tt4544336,Winston Nelson
tt4544396,John Chambers
tt4544396,Greg Washington
tt4544982,Jacob Alan Bauman
tt4544982,Grant Townsend Moore
tt4544982,Ashley Sweeton
tt4547922,Ilunga Adell
tt4547922,Jerome Benton
tt4548440,Nadiv Molcho
tt4548440,Domenik Pockberger
tt4548732,Monika Pawluczuk
tt4548760,Tabetha Xavier
tt4549856,Colin Fisher
tt4549856,Tawny Sorensen
tt4551318,Elena Kiseleva
tt4551318,Andrey Konchalovskiy
tt4552412,Brad Williams
tt4555190,Ashlee Harris
tt4555800,Christian Alexander Moran
tt4556320,Natalie Rodriguez
tt4556372,Robyn Paris
tt4557126,Edward Kimbowa (story)
tt4557126,Edward Kimbowa
tt4557170,Adam Davies
tt4557170,Adam Jowett
tt4558420,Gino Alfonso
tt4559312,Thomas Colwill
tt4560476,Doug Allen Walker
tt4561090,Bridget Williams
tt4561226,Michael Pellerin
tt4561950,Paul Feig
tt4563346,Jonathan D Moody
tt4565700,Jacob Ransom
tt4566324,Andrew E. Poe (creator)
tt4566324,Eric E. Poe
tt4568898,Pablo Jones
tt4568934,Georg Lippert
tt4569014,Don Moody
tt4569688,Dream Hampton (story)
tt4570808,Myiea Coy
tt4570808,Jill Zwarensteyn
tt4571726,Paliz Khoshdel
tt4571726,Zeinab Tabrizy
tt4571960,Jasmin Certoma
tt4571960,Johnny Lahoud
tt4572106,Frédéric Brunnquell
tt4572592,Edoardo Ferraro (screenplay)
tt4572592,Elettra Pierantoni (story)
tt4574334,Matt Duffer
tt4574334,Ross Duffer
tt4574520,Jonny Engleman
tt4574554,Deacon Dellucci
tt4574770,Brandon Higa
tt4576958,Louis Letrange
tt4577048,Zac Scott
tt4577466,Zander Lehmann
tt4577974,Emily Bensinger
tt4577974,Elizabeth Eccher
tt4577974,Nathan Ellis
tt4577974,James Franco (novel)
tt4577974,Matthew Halla
tt4577974,Sam Icklow
tt4577974,Kaela Rae Jensen
tt4577974,Josh Litman
tt4577974,Theodore Martland
tt4577974,Alex Parslow
tt4577974,Stephanie Sandoval
tt4577974,Osahon Tongo
tt4582336,Tony Cooke
tt4585722,Carey Van Dyke
tt4585722,Shane Van Dyke
tt4586226,Steven Soria
tt4586626,Craig Hamann
tt4586626,Alexander Nevsky (story)
tt4586626,Mark Dacascos (story)
tt4586626,Craig Hamann (story)
tt4588154,Pablo Lopes
tt4588752,Samuel Morris
tt4589186,Benoît Delépine (screenplay)
tt4589186,Gustave Kervern (screenplay)
tt4590262,Joshua Tebeau (story)
tt4590262,Joshua Tebeau
tt4591316,Mark Burnett
tt4591316,Mike Darnell
tt4591680,Pamela Eells
tt4593254,Ethan Alexis Scarduzio
tt4595230,Zsolt Berzi
tt4597908,Johnny Parker II
tt4598856,Thomas Tong
tt4601458,Florian Schumacher
tt4601472,Ben Lange (story)
tt4601472,Ben Lange
tt4604092,Steven Chang
tt4604092,Frances Ervin
tt4605094,Paul Gingerich
tt4605094,Christian Mitchell
tt4605094,Dayna Pearce
tt4605094,Mike Tyrrell
tt4605316,Natalie Rodriguez
tt4607312,Insanul Ahmed (storyline)
tt4607312,Isanul Ahmed
tt4607312,Damien Scott (storyline)
tt4607312,Damien Scott
tt4608574,Chris Bell (story)
tt4608574,Christopher Jolley (screenplay)
tt4608574,Steven M. Smith (story)
tt4610544,Stormy Daniels
tt4616544,Eileen Grubba
tt4616544,Brock Waidmann
tt4619628,Jason Branagan
tt4620130,Shikha Varma
tt4620872,Pircalabu Mihai
tt4621060,Christelle Lheureux
tt4621398,Craig Conway
tt4621398,Shaun Robert Smith
tt4621858,Brad Bischoff
tt4623246,Méryl Fortunat-Rossi
tt4623246,Xavier Seron
tt4624424,Nicholas Stoller
tt4630164,Daniel Cooper-Kamodsky
tt4633214,Kerry Bock
tt4633214,Camilla Bouchet
tt4633214,Nada Homsi
tt4633214,Michael Masurk
tt4635786,Valerie Bernard
tt4636204,Ian Garrido López
tt4636272,Sonja Dare
tt4636272,Trisha Morton-Thomas
tt4636274,Emily St. Lake
tt4636850,Soleidy Mendez
tt4637832,Jared Show
tt4637832,Curt Wootton
tt4638122,Dan Haberfield (story)
tt4638122,Dan Haberfield
tt4641264,Yûsei Matsui (manga)
tt4641264,Tatsuya Kanazawa (screenplay)
tt4641378,Becky Lockyer
tt4641416,Melisa Üneri
tt4641578,Tamerlan Tadtaev (story)
tt4641578,Tamerlan Tadtaev
tt4644216,Duncan McIntosh
tt4644646,Jack Spring
tt4645330,David Hare (screenplay)
tt4645330,Deborah Lipstadt (book)
tt4645352,Nic Azad
tt4645552,David Weaver
tt4648564,Sophie Kiani
tt4651246,Hope Ifenla
tt4651246,Kolawole Inkling Omoyeni (collaborating writer)
tt4651960,Boaz Dvir
tt4653506,Émile Pascal Boucher-L'Écuyer
tt4653506,Olivier Lafond-Martel
tt4655480,Michael Brandt
tt4655480,Derek Haas
tt4655480,Matt Olmstead
tt4655480,Dick Wolf
tt4656620,Sebastian Kentzler
tt4656620,Tatjana Krause
tt4658248,David Broome
tt4658540,Dick Grunert
tt4659142,Mirko Schulze
tt4659626,Alfonso Posada
tt4660078,Marcus Armstrong
tt4661432,Betsy Clemons
tt4661432,Tom Swift
tt4661432,Tom Swift (story)
tt4661598,Dick Wolf
tt4662284,Michelle Farrell
tt4662684,Carrie V. Anazia
tt4662684,Emeka V. Anazia
tt4663838,John Hughes
tt4663838,Jeff Wolverton
tt4664490,Charlie Brooker
tt4666550,James Nadler
tt4667600,Kit Ramsay
tt4667600,Dan A. Jordan
tt4669250,Shane Leary
tt4671682,Sheryl J. Anderson
tt4671846,Lorenzo Ruffini (idea)
tt4675332,Carroll Brown
tt4677742,Nicolas Lévesque
tt4677842,Jackie Buscarino
tt4677842,Dallas Clayton (book)
tt4678704,Tom J.J. Saxman
tt4678786,Timothy Wilde
tt4679062,Kôji Kobayashi (based on the book by)
tt4683366,Shaktimaan Talwar (story)
tt4683366,Sagar Pandya (story)
tt4683366,Sanjay Masoom (screenplay)
tt4683366,Vishal Vijay Kumar (screenplay)
tt4683366,Vishal Vijay Kumar
tt4683668,Daniel Raim
tt4685972,Ciro Fusco
tt4687928,Shanly Trinidad
tt4690840,Zach Spindler (story)
tt4692380,Matt Solyst
tt4692380,Stacy Strauss
tt4692914,Ali G. Osman
tt4693732,Ryan Jow
tt4693850,Moises Garcia
tt4693926,Marc Hawes
tt4693926,Kyle Horne
tt4695262,Kevin Alves
tt4695262,Mike Zusev
tt4695424,Tyler Trump
tt4695984,Youri Boone
tt4695984,Jan Pepermans
tt4695984,Pieter Peyls
tt4695984,Stefanie Vanhecke
tt4696126,Steve Snyder
tt4696126,Anthony Thorne
tt4696590,Kay Rubacek
tt4696590,Paulio Shakespeare
tt4696764,Luke Gilford (story)
tt4696764,David Largman Murray
tt4697188,Andrea Medina
tt4697364,Gregor Barcal (script)
tt4699372,Emebeit Beyene (creator)
tt4699372,Crystal Boyd (creator)
tt4699372,Jessica Lamour (creator)
tt4699372,Chandra Russell (creator)
tt4700068,Christina Birdsall
tt4700274,David Ben Körzdörfer
tt4701626,Dirk Kämper
tt4701798,Nicola Gabrielli
tt4701798,Cristian Ventura
tt4701902,Gregor Barcal (script)
tt4702194,Nick Bird (story by)
tt4702194,Robert R. Shafer (script by)
tt4702194,Robert R. Shafer (story by)
tt4702194,Robert R. Shafer
tt4703004,Luigi Pirandello (novel)
tt4703004,Strahinja Savic (screenplay)
tt4703174,Matthew John Koppin
tt4704930,Alexa Tuttle
tt4705130,Mitchel Gaby
tt4705522,Guy Nicolucci
tt4705522,George Reinblatt
tt4705522,Kevin Schini
tt4707674,Raymond McAnally
tt4709388,C.G. Ryche
tt4711178,James Clenaghan
tt4711814,Samuel Wofford
tt4712010,Edward Tyndall
tt4712382,Mario R. Coello
tt4713392,Robert Hensley
tt4713420,Emily Montague
tt4713420,Melissa Pino
tt4713420,Samantha Watkins
tt4715356,Josep Ciutat
tt4715846,Vanessa Leal
tt4715846,Nilson Villas-Boas
tt4715962,Stacee White
tt4716142,Marc Gilani
tt4716142,Garry MacLean
tt4716142,Garry MacLean (story)
tt4716268,Josh Wakely
tt4716456,Rinaldo Dowsing
tt4717194,Sercan Ates
tt4717194,Erdi Dikmen
tt4717376,J.C. Reifenberg
tt4717588,Kevin Maher
tt4718304,Craig McCracken
tt4718540,William Maxwell-Lunney
tt4718748,Michael Bronte
tt4718748,Brooke Lewis
tt4720444,Francis Veber (play)
tt4725844,Leandro Gramani
tt4726804,Christina Mavrou
tt4726804,Dimitri Vorris
tt4727118,Austin Ludwig
tt4727340,Henrik Möller
tt4728338,Cem Yilmaz
tt4729660,Angela Y. Dugan
tt4729990,Clay Liford
tt4730006,Blaine Chiappetta
tt4730006,Damián Romay
tt4730690,Seth Novak
tt4730706,Cody Calahan
tt4730706,Jeff Maher
tt4731008,Domonic Paris
tt4732794,Blake Fitzpatrick
tt4732960,Ben Justice
tt4735866,Sander Blom
tt4738474,Alex Freed
tt4738474,Lori Hyrup
tt4741306,Emil Pagliarulo
tt4741328,Catta Kane (story)
tt4741328,Joseph Kelly
tt4741328,Stephen Mellor
tt4741714,Igor Gotesman (screenplay)
tt4741714,Mathieu Oullion (collaboration)
tt4741714,Alice Vial (collaboration)
tt4743184,Sarah Gignac
tt4743688,Elizabeth Canavan
tt4744316,Manuel Mathieu
tt4745070,Mickey Solis
tt4746070,Sean Chipman
tt4746070,Tom Kwiat (reversioning writier)
tt4746576,Agnieszka Baginska
tt4746704,Debbie May
tt4746704,James McCreadie
tt4747380,Toranosuke Aizawa (screenplay)
tt4759932,Kase Vollebregt
tt4764442,Hussain Abdullah
tt4765150,Rudi Dolezal
tt4765834,Ben Larned
tt4766282,Natko Jurdana (segment)
tt4766282,Ivan Salaj (segment)
tt4766282,Danilo Serbedzija (segment)
tt4766282,Vlatka Vorkapic (segment)
tt4766282,Matija Vuksic (segment)
tt4766282,Jasna Zmak (segment)
tt4766342,Peter Casaer
tt4766588,Alice Sato (screenplay)
tt4766588,Anna Silva (screenplay)
tt4767228,Viviane Leal (screenplay)
tt4767358,Jayesh Sinha
tt4768752,Stuart Comerford
tt4768764,Seung-wan Ryoo
tt4770948,Gage Bates
tt4774368,Tara Gadomski
tt4774368,Caitlin Johnston
tt4775946,Alex Howat
tt4776114,Greg Galloway
tt4776114,Azure Steel Waters
tt4779020,Lauren Stone
tt4779540,Julio Rodriguez
tt4779976,Tani Kunitake
tt4781472,Sonia Everett McKie
tt4781886,Mark Cartier
tt4783126,Frank Tremblay
tt4785650,Bill Kelman
tt4786832,Hayley Crisp
tt4786832,Scottie Jordan
tt4786832,Arielle Wyatt
tt4789320,Delilah Napier
tt4790808,Chandler Kravitz
tt4791440,Tom Sellitti
tt4791440,Jim Serpico
tt4793802,Andrew Mettam
tt4795454,Tiago Sarmento
tt4795792,Bryan Ezzell
tt4796334,Scott Marcano
tt4796334,Jordan Melograna
tt4797076,Kevin Cline
tt4797076,Zach Harris
tt4797076,Sean Pierce
tt4798686,Shelly Doss
tt4798770,Bob Gazzale
tt4798770,Jon Macks
tt4798804,Pressly Parrish
tt4799394,Brian Keppy
tt4800010,Jonathan Kray (story)
tt4800010,Jonathan Kray
tt4800010,Vincent Lodder (story)
tt4800010,Vincent Lodder
tt4800624,Josh Lehrman
tt4800624,Kyle Stegina
tt4800638,Andrew R. Berchick
tt4800638,Charles A. Christman III
tt4806080,Alex Abrahamson
tt4806080,Benjamin Robb
tt4806356,Rachel Dorn
tt4807500,Sean Golde
tt4808016,Margot Zervelis
tt4810736,Alex Convery
tt4811042,Taylor Olson
tt4813538,Jon Bowermaster
tt4813728,Victor Gallo
tt4815100,Ruben Rodriguez
tt4815594,Victoria Claibourn
tt4815594,Jeff Ross
tt4815810,Shelagh McLeod
tt4816364,Greg Munson
tt4816364,Ed Roski
tt4816976,Benjamin Goodwin
tt4816976,Sean Morse-Barry
tt4818124,Jón Gnarr
tt4819846,Ron Burch
tt4820370,Nick Antosca
tt4820966,Maddison Bullock
tt4823012,Natalie Sutherland
tt4823626,Sean Becker
tt4823626,Adam Green
tt4823758,Steven Rico
tt4824080,Jason Piccioni
tt4824302,Anya Kochoff (screenplay)
tt4824302,Matthew Walker (screenplay)
tt4824302,Tom Hines (screenplay)
tt4824302,Lily Hollander (story)
tt4824302,Matthew Walker (story)
tt4824302,Tom Hines (story)
tt4824302,Garry Marshall (story)
tt4824308,Chuck Konzelman
tt4824308,Cary Solomon
tt4827290,Karen Bloch Morse
tt4827856,Hisham Zaman
tt4828050,David Bolduc
tt4829320,Ahsan Butt (screenplay)
tt4829320,Ahsan Butt (short story)
tt4829320,Ryan Kayet (screenplay)
tt4829518,Eric Hurt
tt4830862,Joseph Craig
tt4830920,Atanas Hristoskov
tt4831420,Thunder Levin
tt4831864,Chuck Ballard
tt4833670,Yotam Guendelman
tt4833952,Karen Hanna (additional writing)
tt4833952,Cathy McKernan
tt4835456,Lucy van Beek
tt4835524,Jordan Lewandowski
tt4836716,Josh Weisbrod
tt4838530,Simran Shokar
tt4839672,Gaurang Bhat (story)
tt4839672,Gaurang Bhat
tt4839672,Rohan Thakkar
tt4839818,Hamza Ali
tt4839836,Lucas Wagner
tt4841688,Rick Altizer
tt4842154,Tammin Sursok
tt4842964,Xin Huang
tt4844752,Ben Hopkins
tt4844752,Ceylan Ünal Hopkins
tt4846590,Eduardo Caldas
tt4846590,Calvito Leal
tt4846590,Diego Paiva
tt4846728,Olivia Walker
tt4847782,Andy Holodnick
tt4848462,Bruce Roberts
tt4849720,Samuel Abrahams (story)
tt4851570,Brad Moore
tt4851570,Steven Nesbit
tt4852234,Ali Molazadeh Farsangi
tt4852446,Tiffany Tynes
tt4853102,Brian Azzarello
tt4853102,Brian Bolland (based on the graphic novel illustrated by)
tt4853102,Bob Kane (Batman created by)
tt4853102,Bill Finger (Batman created by)
tt4853196,Justin Spray
tt4854052,Marta Vicente
tt4854330,Jack Raven
tt4855748,Christopher Louie (story by)
tt4855748,Dylan Meyer
tt4855934,Jarrod Towers
tt4857530,Salvatore Martines
tt4861114,Trisha Kahn
tt4861464,Dennis Larkin (story)
tt4861464,Dennis Larkin
tt4861618,Geena Matsumoto
tt4862492,Vicky Hamilton
tt4862492,Alice Poli
tt4865174,Beau Bridge
tt4866668,Annabelle Dick
tt4866668,Kyan Krumdieck
tt4868844,Angel Garcia Crespo
tt4868972,Conor Horgan
tt4868972,Phillip McMahon
tt4868972,Phillip McMahon
tt4868972,Rory O'Neill (additional material)
tt4870190,Rama Rau
tt4870838,J.M. DeMatteis
tt4870838,Bob Kane (characters)
tt4870838,Bill Finger (characters)
tt4872078,Clea DuVall
tt4872192,Karim Mohammad Amini
tt4873000,Jeremy Brown
tt4873098,Sterling Macer Jr.
tt4873344,Kemal Ersoy
tt4875952,Nick Gallagher
tt4875952,Emily Sulzer
tt4876018,Terrance Huff
tt4876096,Michael Angarano
tt4876280,Tony Laudati
tt4876422,Christopher Bouchie
tt4876658,Bob Kushell
tt4876658,Bill Prady
tt4877736,Michelle King
tt4877736,Robert King
tt4881032,Carlos Muguiro
tt4881032,Sergio Oksman
tt4881548,Davit Pirtskhalava
tt4882192,Janette Bundic
tt4882192,Peter Bundic
tt4882192,Maia Costea
tt4882192,Kaiden Downie
tt4882192,Erika Forest
tt4882192,Ava Frye
tt4882192,Druv Kumar
tt4882192,Isabella Piombini
tt4882764,Chris Lamica
tt4882764,Jenna Lewis
tt4883564,Samantha Neyland
tt4883738,Nathaniel Avila (idea)
tt4883976,Ran Dovrat
tt4884686,Tim Postins
tt4884686,Alex Zane
tt4884742,Kristine Montgomery
tt4888186,Jeff Brody
tt4888186,Nick Herrera
tt4888186,Carolyn Hoffmann
tt4888186,Robert Lopez
tt4889312,Ida Ayu Lestari
tt4898890,Olaf Kraemer (created by)
tt4898890,Martin Weinhart
tt4900204,Sam Gray
tt4900204,Brett Melican
tt4901356,Fausto Brizzi
tt4901356,Edoardo Maria Falcone
tt4901356,Marco Martani
tt4902448,Ben Matheny
tt4902618,Mark Bessenger
tt4902716,Karl Mueller
tt4903272,Elle Lipson
tt4903344,Christopher Pinero
tt4903344,David Rodriguez (Story)
tt4906968,Daniel Falk
tt4906968,Sebastian Meier
tt4907044,Julia Camara
tt4908644,Den Tolmor
tt4912656,Michell Archibald
tt4913464,Flint Wainess
tt4913464,Noël Wells
tt4914256,Crystal Joy
tt4914460,Norman Ray Fitts
tt4916208,Charlie Fabb
tt4916208,Karen E. Martin
tt4916574,Lara Azzopardi
tt4916574,Jennifer Pertsch
tt4916598,Denver Mendiola
tt4917854,Carsten Böhnke
tt4917854,Eka Papiashvili (story)
tt4917854,Eka Papiashvili
tt4919004,Benoit Clair (screenplay)
tt4920288,Leif Harstad
tt4921468,Sam Ashurov
tt4921468,Mike Klubeck
tt4922922,F.C. Rabbath
tt4924546,Sabarinath Nair
tt4924754,Justin DiSandro
tt4925720,Chris Rollins
tt4926656,Jimmy Kelly
tt4928412,Dave Silberman
tt4931068,Josh Pitta
tt4933740,Barbara Zagrodnik
tt4938416,James Krieg (screenplay)
tt4938416,Bob Kane (character created by: Batman)
tt4938416,Neal Adams (character created by: Man-Bat)
tt4938416,Jack Kirby (character created by: Darkseid)
tt4938416,William Moulton Marston (character created by: Wonder Woman)
tt4938416,Joe Shuster (character created by: Superman)
tt4938416,Jerry Siegel (character created by: Superman)
tt4938416,Marv Wolfman (characters created by: Deathstroke and Cyborg)
tt4938416,George Pérez (characters created by: Deathstroke and Cyborg)
tt4938416,Joe Certa (character created by: Martian Manhunter)
tt4938416,Joe Samachson (character created by: Martian Manhunter)
tt4938484,Jason Cohen
tt4938484,Steven Leckart
tt4938888,Justin Price
tt4938930,Mehmet Eryilmaz
tt4938930,Mehmet Eryilmaz
tt4938986,James Patrick Brown
tt4939866,Stephan Richter
tt4939866,Stephan Richter
tt4940524,Joseph Dwyer
tt4941804,Josh Cooley
tt4942036,Alissa Dean
tt4942096,Genoveva Rossi
tt4942694,Amber Bariaktari
tt4942694,Glenn Berggoetz
tt4942694,Nicole Brezzo
tt4942694,David Bryant
tt4942694,Shawn Burkett ("No Shave November
tt4942694,Bye Felicia
tt4942694,140")
tt4942694,Shawn Burkett (segment)
tt4942694,Sophia Cacciola (segment)
tt4942694,Richard Chandler (segment)
tt4942694,Michael J. Epstein (segment)
tt4942694,Graham Fletcher-Cook (segment)
tt4942694,Emilie Flory
tt4942694,Chris Gierowski (segment)
tt4942694,Tom Gore
tt4942694,L.M. Harter (segment)
tt4942694,Michael Hoerner (segment)
tt4942694,Kelly Hughes (segment)
tt4942694,Benjamin James (segment)
tt4942694,Hunter Johnson (segment)
tt4942694,Paul M McAlarney (segment)
tt4942694,Justin Morales (segment)
tt4942694,Tony Newton
tt4942694,Haley Norman
tt4942694,Shane Ryan
tt4942694,Martin Sonntag (segment)
tt4942694,Ryan Stacy (segment)
tt4942694,Richard Charles Stevens
tt4942694,Kim Sønderholm (segment)
tt4942694,Paul Wennersberg-Løvholen (segment)
tt4942694,Chris R. Wright (segment)
tt4942694,Pete Yagmin (segment)
tt4944014,Venetia Taylor
tt4944452,Tara Marie Kirk (story)
tt4944452,Jason Rosenblatt (screenplay)
tt4944508,Kirill Khrestinin
tt4946192,Sandhya Amirichetty (story)
tt4946192,Jayashankarr (dialogue)
tt4946192,Jayashankarr (screenplay)
tt4946802,Pradeep Katasani
tt4947260,Patrick Pena
tt4948650,Kathryn Masters
tt4949232,Derek Sitter (story)
tt4949232,Derek Sitter
tt4950182,Alex Richanbach
tt4950182,Bradly Schulz
tt4950192,Adrian Silisteanu (screenplay)
tt4950192,Claudia Silisteanu (screenplay)
tt4950192,Claudia Silisteanu (story)
tt4950414,Kristen Andrews
tt4950414,Austin Fisher
tt4950414,Adrian Poon
tt4950414,Alex White
tt4952982,Paul Della Pelle
tt4952982,Erika Kao-Haley
tt4953128,Mike Luciano
tt4953128,Phil Matarese
tt4953552,Martín Román
tt4953802,Quin Ellery
tt4954932,A.J. Goodrich
tt4955338,Joachim Dollhopf
tt4955338,Evi Goldbrunner
tt4955350,Callum Hill
tt4955350,Simone Rowat
tt4955460,Alan Tanner
tt4957542,David McDonald
tt4959548,Claudia Boderke
tt4959548,Lars Mering
tt4960316,Madeline Schwartz
tt4960316,Ally Waldron
tt4961414,Tony Cavanaugh (based on a story by)
tt4961472,Finn Sims
tt4961498,Bob Gale (characters)
tt4961498,Bob Gale (story consultant)
tt4961498,Andy Hartzell
tt4961498,Michael Stemmle
tt4961498,J.D. Straw
tt4961498,Robert Zemeckis (characters)
tt4962578,Chelsea Nettleton
tt4962578,Rayne Warne
tt4963172,Matt Austin
tt4963262,Rio Johnson
tt4963414,Terrance Murphy
tt4964926,Rodrick Pocowatchit (story)
tt4966042,Kenneth Carlton
tt4968350,Marie Chapian (book)
tt4968350,Wendy Cooper-Porcelli
tt4968350,Robert Sadler (book)
tt4968752,Alex Magaña
tt4968994,Marie Stijnen
tt4969466,Scott Aukerman
tt4969466,Neil Campbell
tt4969466,David Ferguson
tt4969466,Mike Hanford
tt4969466,Tim Kalpakis
tt4969466,Jon Macks
tt4969466,Mitch Marchand
tt4969466,Lauren McGuire
tt4969466,Jennifer Mischer
tt4969466,Andy Samberg
